"Date";"Open";"Close";"High";"Low";"Stochastic Oscillator";"RSI Move";"Target";"Wiki_Move";"Wiki_MA3_Move";"Wiki_EMA5_Move";"Wiki_RSI_Move";"Wiki_5day_Disparity";"Wiki_5day_Disparity_Move";"Wiki_3day_Disparity";"Google_EMA5_Move";"Google_MA_6";"Google_Move";"Google_3day_Disparity_Move";"Google_RSI_Move";"Google_ROC_Move"
2017-03-06;139,370182921995;138,224426;139,769956463527;138,600395655918;70,7634153585148;0;"0";"1";"1";"1";"1";1,15272272063426;"1";1,15112160566706;"0";1;"0";"0";"0";"0"
2017-03-07;139,059680956359;138,402985;139,98025124304;138,789858630953;66,8419822686236;1;"0";"0";"1";"1";"0";1,07686594875603;"0";1,06104749644285;"0";1;"0";"1";"0";"1"
2017-03-08;138,949571419899;137,887146;139,79971015459;138,819620224748;56,0176485499937;0;"0";"0";"1";"1";"0";1,02097107857056;"0";0,957094872932378;"1";1,5;"1";"1";"1";"0"
2017-03-09;138,740246574861;137,569687;138,789846262611;137,049889216334;47,6824684889707;0;"1";"0";"0";"0";"0";0,925857313408258;"0";0,914723427331887;"0";1,5;"0";"0";"0";"0"
2017-03-10;139,250137338178;138,026016;139,360248649707;138,640061152681;54,9204303399293;1;"0";"0";"0";"0";"0";0,819864764574915;"0";0,88318898512103;"0";1,33333333333333;"0";"0";"0";"1"
2017-03-13;138,850371234642;138,085541;139,429695643276;138,819619425279;56,1110145875704;1;"1";"1";"0";"0";"1";0,928301230488282;"1";1,00510003923107;"1";1,66666666666667;"1";"1";"1";"1"
2017-03-14;139,299742198527;137,877228;139,649916022062;138,840449053211;51,9444597555025;0;"1";"1";"1";"1";"1";1,03218175325835;"1";1,07792106898695;"1";2;"0";"0";"1";"0"
2017-03-15;139,409856595266;139,335464;140,750040295128;139,029922948302;74,1386709434534;1;"1";"0";"1";"0";"0";0,987155200295708;"0";0,973496354799514;"0";2,16666666666667;"0";"0";"0";"0"
2017-03-16;140,7202768224;139,563614;141,019858959217;140,259991685038;69,2758782378245;1;"1";"0";"0";"0";"0";0,984777517564403;"0";0,962756620621232;"0";1,83333333333333;"0";"0";"0";"1"
2017-03-17;141,000014722094;138,869217;141,000014722094;139,88997366007;50,2180372708115;0;"0";"0";"0";"0";"0";0,892519387176092;"0";0,924263445686771;"0";1,83333333333333;"0";"1";"0";"0"
2017-03-20;140,399862605563;140,327454;141,499983761969;140,230231660797;73,6515763891116;1;"1";"1";"1";"1";"1";1,03393176050381;"1";1,06623586429725;"1";2;"1";"1";"1";"0"
2017-03-21;142,110059879729;138,720413;142,800487584317;139,730266685319;29,0495645282159;0;"0";"1";"1";"1";"1";1,16731875719217;"1";1,14863742734204;"1";1,83333333333333;"0";"0";"0";"0"
2017-03-22;139,850298703257;140,287766;141,60017582618;139,760027264376;56,3050412578431;1;"1";"1";"1";"1";"1";1,47035029528355;"1";1,30271174292199;"1";1,83333333333333;"1";"1";"1";"1"
2017-03-23;141,259915794208;139,791763;141,580329788601;140,610159861307;47,6797997045202;0;"1";"0";"1";"0";"0";0,965350428695037;"0";0,853689641180222;"1";2;"0";"0";"1";"1"
2017-03-24;141,499980593259;139,514008;141,740043094511;140,350259771148;42,8497805964839;0;"0";"0";"0";"0";"0";0,788562536471504;"0";0,74921456292737;"0";2;"0";"0";"0";"0"
2017-03-27;139,390023265473;139,752106;141,220252016317;138,620235996826;46,9901845121117;1;"1";"1";"0";"0";"1";0,829418213139143;"1";0,962954545454546;"1";2,66666666666667;"1";"1";"1";"1"
2017-03-28;140,909743885499;142,648712;144,040476331117;140,620081694713;80,0908806618895;1;"1";"1";"0";"1";"1";0,929931999840935;"1";1,08197100555213;"0";2,66666666666667;"0";"0";"0";"0"
2017-03-29;143,680381493491;142,966141;144,489848431482;143,190336557991;74,040748883422;1;"1";"0";"1";"0";"0";0,995116268650029;"1";0,997753818508536;"1";2,83333333333333;"1";"1";"1";"0"
2017-03-30;144,190270147904;142,777664;144,49977222068;143,499842447099;70,7101350325418;0;"0";"0";"1";"0";"0";0,98051438334026;"0";0,953239563070477;"1";3,5;"1";"1";"1";"1"
2017-03-31;143,720070542111;142,509842;144,269635140954;143,009802937831;66,1549798331671;0;"0";"0";"0";"0";"0";0,878482790915476;"0";0,904750421991801;"0";3;"0";"0";"0";"0"
2017-04-03;143,710150794575;142,549515;144,1198442596;143,050474876315;66,829743938524;1;"0";"1";"0";"0";"1";0,981878785033567;"1";1,03012641602364;"0";3;"1";"1";"1";"1"
2017-04-04;143,249872249586;143,610962;144,889638179177;143,169520743054;79,604495899521;1;"1";"1";"0";"1";"1";1,01705879534237;"1";1,04556650246305;"0";2,5;"1";"1";"1";"1"
2017-04-05;144,220034650575;142,866959;145,460026969628;143,81034118836;62,0884910088718;0;"1";"1";"1";"1";"1";1,10808377558757;"1";1,07066005341473;"0";2,5;"0";"0";"1";"0"
2017-04-06;144,290467012029;142,509842;144,519617593857;143,450248211994;56,8673226804824;0;"0";"0";"0";"0";"0";0,993487664590959;"0";0,957105785376279;"0";2,33333333333333;"0";"0";"0";"0"
2017-04-07;143,72999247342;142,192398;144,180357692434;143,269707315661;52,2261866974931;0;"0";"0";"0";"0";"0";0,887852690678974;"0";0,88934784335531;"0";1,5;"0";"0";"0";"1"
2017-04-10;143,600038216959;142,023758;143,879780483604;142,899690556495;49,7606142747308;0;"0";"1";"0";"1";"1";1,00541027953111;"1";1,04625895135402;"0";1,66666666666667;"0";"0";"0";"0"
2017-04-11;142,940361887553;140,496094;143,350055347792;140,05961174583;27,4256627232215;0;"0";"0";"0";"0";"0";0,964407348779201;"0";1,00608840700584;"0";1,66666666666667;"0";"1";"1";"0"
2017-04-12;141,600181245144;140,664734;142,149745850132;141,009944891412;29,8912351459838;1;"1";"0";"1";"0";"0";0,96697760263381;"1";0,958467243510507;"0";1,5;"0";"1";"0";"0"
2017-04-13;141,909675629039;139,920731;142,379880698755;141,049616988863;19,013665890455;0;"0";"0";"0";"0";"0";0,971001980600274;"1";0,978672581470739;"1";1,5;"1";"1";"1";"1"
2017-04-17;141,480146141139;140,694489;141,879919660616;140,870069926552;11,7560822244186;1;"0";"0";"0";"0";"0";0,925500408496732;"0";0,960180116546;"0";1,16666666666667;"0";"0";"0";"0"
2017-04-18;141,409705575058;140,069519;142,039621626437;141,110123452984;0,183453563460973;0;"1";"1";"1";"1";"1";1,12977253240531;"1";1,12666610780451;"1";1,16666666666667;"1";"1";"1";"1"
2017-04-19;141,879928657659;139,553696;141,999959920498;140,450465436574;-9,36808976466898;0;"0";"0";"1";"0";"0";1,00737597251692;"0";0,9893326717936;"1";1,5;"1";"1";"1";"1"
2017-04-20;141,220229516425;141,299591;142,919514801348;141,159717897989;22,9608132483122;1;"1";"0";"1";"0";"0";0,99269889224572;"0";0,953106115542664;"1";1,66666666666667;"0";"0";"0";"0"
2017-04-21;142,440393886121;141,130966;142,680456392705;141,850157557949;19,8383681582216;0;"1";"0";"0";"0";"0";0,920838420838421;"0";0,940178339537702;"1";1,83333333333333;"0";"0";"1";"0"
2017-04-24;143,49984069145;142,48999;143,95020588158;143,180418684353;45,0035442360006;1;"1";"1";"1";"1";"1";1,04914235015773;"1";1,08045685279188;"1";1,83333333333333;"0";"1";"0";"1"
2017-04-25;143,909533641829;143,372864;144,899543461673;143,869853889531;61,351805682813;1;"1";"0";"1";"1";"0";1,03849238171612;"0";1,03419016720739;"1";2,33333333333333;"1";"1";"1";"0"
2017-04-26;144,470009827102;142,529663;144,599961015595;143,37980863509;51,034836836326;0;"0";"1";"1";"1";"1";1,05515469012553;"1";1,01096993133928;"1";2,5;"0";"0";"0";"0"
2017-04-27;143,920457045352;142,638794;144,159527572006;143,310380805137;53,2896413750507;1;"1";"0";"0";"0";"0";0,995919972472103;"0";0,975132360019252;"1";2,5;"0";"0";"0";"1"
2017-04-28;144,090064897107;142,499893;144,300367567332;143,269686084484;50,4197455138066;0;"1";"0";"0";"0";"0";0,917634996582365;"0";0,933449217779985;"0";2,33333333333333;"0";"0";"0";"0"
2017-05-01;145,099919942749;145,406448;147,199970742421;144,96004882194;74,881896788701;1;"1";"1";"1";"1";"1";1,06284882310119;"1";1,07784431137725;"0";2;"0";"0";"0";"0"
2017-05-02;147,540239468587;146,32901;148,089804069548;146,839891800213;76,9509619334346;1;"0";"0";"1";"1";"0";1,02314456899884;"0";1,02674963633425;"1";2;"1";"1";"1";"1"
2017-05-03;145,589977797429;145,882614;147,489646025427;144,269633979432;71,1075765116491;0;"1";"1";"1";"1";"1";1,07727945741988;"1";1,03100716135913;"1";2,16666666666667;"1";"0";"1";"1"
2017-05-04;146,520466771251;145,356857;147,140462923882;145,810199178797;64,2253446161985;0;"1";"0";"0";"0";"0";0,990454027355623;"0";0,968723387783541;"0";2;"0";"0";"0";"0"
2017-05-05;146,759537310172;147,76741;148,979619533852;146,759537310172;85,7874588730986;1;"1";"0";"0";"0";"0";0,876168224299065;"0";0,892206846321923;"0";1,66666666666667;"0";"0";"0";"1"
2017-05-08;149,030211057186;151,784973;153,699526077496;149,030211057186;85,5495183440974;1;"1";"1";"0";"1";"1";1,00673886883273;"1";1,04322886357968;"0";1,66666666666667;"0";"1";"0";"1"
2017-05-09;153,870153162161;152,757141;154,880002921813;153,449547761285;84,5275668972847;1;"0";"0";"0";"1";"0";0,996708297027786;"0";1,0315631262525;"1";2;"1";"1";"1";"0"
2017-05-10;153,630089074321;152,032974;153,939591158593;152,110354481037;78,1499408296227;0;"0";"1";"1";"1";"1";1,02388574242797;"1";1,00120394895256;"1";2;"0";"0";"0";"0"
2017-05-11;152,45033632343;153,347809;154,06997609149;152,309887856458;86,9038600798553;1;"1";"0";"0";"0";"0";1,00069406573794;"0";0,9835945748396;"0";1,33333333333333;"0";"0";"0";"0"
2017-05-12;154,699505897969;155,48941;156,419750617691;154,66962324505;92,9252011247455;1;"1";"0";"0";"0";"0";0,919053980505665;"0";0,935768261964736;"0";1,16666666666667;"1";"1";"1";"1"
2017-05-15;156,010350564323;155,090958;156,649839305199;155,050121364627;88,3493015402415;0;"0";"1";"1";"1";"1";1,0830889540567;"1";1,09126723571898;"1";1,33333333333333;"1";"1";"1";"1"
2017-05-16;155,939628635006;154,861862;156,060155329426;154,720416453435;86,6370939427581;0;"0";"1";"1";"1";"1";1,0699341061036;"0";1,05962210225468;"0";1,33333333333333;"0";"0";"0";"0"
2017-05-17;153,599814311022;149,662277;154,570004379561;149,710089241571;47,7766645124736;0;"0";"0";"1";"1";"0";1,0261372324159;"0";0,977914389799636;"0";1,16666666666667;"0";"0";"1";"0"
2017-05-18;151,26996523001;151,943314;153,339836876667;151,129516768904;61,9834632677423;1;"1";"0";"0";"0";"0";0,927131558641975;"0";0,916276114067837;"0";0,833333333333333;"0";"0";"0";"NaN"
2017-05-19;153,379683493894;152,461288;153,980324797077;152,629628931212;66,1673518735471;1;"1";"0";"0";"0";"0";0,85419914263445;"0";0,903322744054263;"1";1,5;"1";"1";"1";"NaN"
2017-05-22;154,00023935482;153,38765;154,579962774532;152,909522611549;73,6499579824454;1;"1";"1";"0";"1";"1";1,00654989331613;"1";1,06678937680778;"1";1,66666666666667;"0";"0";"0";"0"
2017-05-23;154,899710955532;153,198395;154,899710955532;153,309953909689;68,159050808406;0;"0";"0";"1";"0";"0";0,997145187601958;"0";1,02265597769258;"1";2;"1";"1";"1";"1"
2017-05-24;153,839874561598;152,740189;154,169579817095;152,670466797391;60,4698591896888;0;"0";"0";"1";"0";"0";1,01285587883204;"1";0,984402664193576;"0";2;"0";"0";"0";"0"
2017-05-25;153,73030198258;153,268112;154,349868946652;153,030051860806;55,6182113467143;1;"1";"1";"0";"1";"1";1,03651931706814;"1";1,01979193098198;"0";1,83333333333333;"0";"0";"0";"NaN"
2017-05-26;154,000246961134;153,00914;154,240304265345;153,309957700476;47,5384664891572;0;"0";"0";"0";"0";"0";0,904894527825055;"0";0,921803852889667;"1";2,16666666666667;"1";"1";"1";"NaN"
2017-05-30;153,419518087363;153,068893;154,4295516627;153,329870136889;48,3994917343338;1;"1";"1";"1";"1";"1";1,0747567844342;"1";1,07402353743817;"0";1,66666666666667;"0";"0";"0";"0"
2017-05-31;153,970365438281;152,16246;154,169583119586;152,379612253064;35,3380271039195;0;"0";"0";"0";"0";"0";0,92410877394436;"0";0,944434566145092;"0";1,5;"0";"0";"0";"0"
2017-06-01;153,169506204906;152,580811;153,329876434007;152,220233979238;41,3663565994238;1;"1";"1";"1";"0";"1";0,957260883380998;"1";0,955169984146556;"1";1,16666666666667;"1";"1";"1";"1"
2017-06-02;153,57989302452;154,841934;155,449550893462;152,889603784682;73,9485530657005;1;"1";"0";"0";"0";"0";0,857349908021629;"0";0,901876465989054;"1";1,33333333333333;"0";"0";"1";"1"
2017-06-05;154,339913790719;153,327881;154,450479603523;153,460367730303;56,9725056145241;0;"0";"1";"1";"1";"1";1,11804584095556;"1";1,14944224209459;"0";1,33333333333333;"0";"0";"0";"0"
2017-06-06;153,899647763826;153,845856;155,810145384671;153,780117151469;67,7988310502227;1;"1";"1";"1";"1";"1";1,45510988469498;"1";1,34860709392602;"0";1,16666666666667;"1";"1";"1";"1"
2017-06-07;155,020244881497;154,762253;155,980474119401;154,480364957281;74,8869958777029;1;"1";"0";"1";"1";"0";1,09941792782305;"0";0,958198051948052;"1";1,66666666666667;"1";"1";"1";"1"
2017-06-08;155,250334910177;154,383743;155,540196628763;154,399675433638;57,5364588461678;0;"0";"0";"0";"0";"0";0,853454680534918;"0";0,770973154362416;"1";2,16666666666667;"0";"0";"0";"0"
2017-06-09;155,189577836698;148,397247;155,189577836698;146,01958795509;23,8699549988701;0;"0";"0";"0";"0";"0";0,714749988393147;"0";0,804827045395138;"0";2;"0";"0";"0";"0"
2017-06-12;145,739678801206;144,851166;146,090301900733;142,510360367492;17,3777718259878;0;"1";"1";"0";"0";"1";0,84714988771561;"1";1,0327152703621;"0";1,83333333333333;"0";"1";"0";"1"
2017-06-13;147,160099400426;146,016586;147,44996110781;145,149993127225;26,0296660969981;1;"1";"1";"1";"1";"1";1,03175022452322;"1";1,11271484189536;"1";2,33333333333333;"1";"1";"1";"0"
2017-06-14;147,499772012448;144,592194;147,499772012448;143,840143284716;15,4552045428176;0;"0";"0";"1";"0";"0";0,986723163841808;"0";0,957423481041571;"0";2,5;"0";"0";"0";"0"
2017-06-15;143,320185000203;143,725586;144,479631879544;142,209546451693;11,0089863579907;0;"1";"0";"0";"0";"0";0,973354772022511;"0";0,94262674946705;"0";2;"0";"0";"0";"0"
2017-06-16;143,780380450717;141,713501;144,499556277281;142,199588156039;-3,52725621074836;0;"0";"0";"0";"0";"0";0,939553591661002;"0";0,975588235294118;"0";1,5;"0";"1";"1";"1"
2017-06-19;143,659858850017;145,767578;146,739764299625;143,659858850017;25,8908596547923;1;"1";"1";"1";"1";"1";1,00961810466761;"1";1,04194239003503;"0";1,33333333333333;"0";"0";"0";"0"
2017-06-20;146,870236244805;144,442764;146,870236244805;144,939817057962;16,2774429011663;0;"0";"1";"1";"1";"1";1,06644954862301;"1";1,05461907900932;"1";1,33333333333333;"1";"1";"1";"1"
2017-06-21;145,519548513922;145,299408;146,070385391814;144,610119816786;22,4936179880036;1;"1";"0";"1";"1";"0";1,02942010090131;"0";0,996524602158405;"0";0,833333333333333;"0";"0";"0";"0"
2017-06-22;145,769573986405;145,060364;146,699920586173;145,120124325753;20,7590125305931;0;"0";"0";"0";"0";"0";0,95624538902446;"0";0,941779226828132;"1";0,833333333333333;"1";"1";"1";"1"
2017-06-23;145,130078728672;145,707809;147,160106871767;145,11015696083;25,4571502390197;1;"1";"0";"0";"0";"0";0,874480849100138;"0";0,906517839346223;"1";1;"0";"0";"0";"0"
2017-06-26;147,170070482934;145,249619;148,279712972295;145,380099609164;22,1323277187686;0;"0";"1";"0";"0";"1";0,972912888316855;"1";1,02569901315789;"0";1;"0";"0";"0";"1"
2017-06-27;145,009557490658;143,167786;146,160039626829;143,620014131386;7,25752386737592;0;"0";"1";"1";"1";"1";1,0297176820208;"1";1,05823068309071;"1";1,83333333333333;"1";"1";"1";"0"
2017-06-28;144,489588708358;145,259567;146,110224464154;143,159810752619;23,5564378354903;1;"1";"1";"1";"1";"1";1,08353618714006;"1";1,04875011972033;"1";2,16666666666667;"0";"0";"0";"1"
2017-06-29;144,709722143068;143,117966;145,130071423375;142,280262677031;15,1045886674196;0;"0";"0";"1";"1";"0";1,03875102904857;"0";0,995398196844478;"1";2,66666666666667;"0";"0";"0";"0"
2017-06-30;144,449746113394;143,45665;144,959743355166;143,780374733568;20,6749348401576;1;"1";"0";"0";"0";"0";0,927609721979367;"0";0,92118464209917;"1";3,16666666666667;"1";"1";"1";"1"
2017-07-03;144,880066354077;142,93869;145,300415672404;143,100056325993;12,156030777281;0;"0";"1";"0";"0";"1";0,962930531231757;"1";0,988217673489765;"0";3,33333333333333;"0";"0";"0";"1"
2017-07-05;143,689729474474;143,526367;144,790407106077;142,719539417296;21,821572485056;1;"0";"1";"1";"1";"1";1,14549249689721;"1";1,15555344778526;"0";3,5;"0";"0";"0";"0"
2017-07-06;143,020363293109;142,171692;143,500477897358;142,409761109697;-0,458808937018308;0;"0";"0";"1";"1";"0";1,02485173679751;"0";0,990717990717991;"0";3;"0";"1";"0";"1"
2017-07-07;142,899832440642;143,616013;144,749568528097;142,899832440642;22,2645452038064;1;"1";"0";"1";"0";"0";1,00608725059182;"0";0,951154529307282;"0";2,83333333333333;"0";"1";"0";"0"
2017-07-10;144,110088039461;144,492584;145,949863348488;143,369994344492;36,8754004798645;1;"1";"1";"1";"1";"1";1,19292924010251;"1";1,16367655811581;"0";2,33333333333333;"0";"0";"0";"0"
2017-07-11;144,72964749503;144,960739;145,850246907492;144,380020478341;44,6786987315327;1;"1";"1";"1";"1";"1";1,22170216830643;"1";1,15851449275362;"0";1,66666666666667;"1";"1";"1";"1"
2017-07-12;145,870167133904;145,169922;146,179950612654;144,820290006563;48,1654015077049;1;"0";"0";"1";"1";"0";1,08603896103896;"0";0,978274493419678;"0";1,33333333333333;"0";"1";"1";"1"
2017-07-13;145,499627833846;147,191986;148,489885193331;145,439862530193;79,0985814367332;1;"1";"0";"0";"0";"0";0,883797805426748;"0";0,846215839988277;"0";1;"0";"0";"0";"0"
2017-07-14;147,969920768521;148,457001;149,329581368915;147,330432046578;87,6217772659435;1;"1";"0";"0";"0";"0";0,850006836516111;"0";0,912501019326429;"0";0,666666666666667;"0";"0";"1";"NaN"
2017-07-17;148,819588205023;148,974976;150,900416829158;148,569570021845;77,6634988751015;1;"1";"1";"0";"0";"1";0,89692133345925;"1";1,00158186132349;"1";1;"1";"1";"1";"1"
2017-07-18;149,20009801639;149,49295;150,130444587814;148,670178984273;83,6723705363145;1;"1";"1";"1";"0";"1";0,981486114585939;"1";1,02768075445337;"1";1,83333333333333;"1";"0";"1";"0"
2017-07-19;150,48007252467;150,429276;151,42037998582;149,950153489362;89,1565507056827;1;"1";"1";"1";"1";"1";1,06126126126126;"1";1,04423807513719;"1";2,33333333333333;"0";"0";"0";"0"
2017-07-20;151,500062090497;149,751923;151,740119389973;150,190205871364;78,6911034898239;0;"0";"1";"1";"1";"1";1,07207707051347;"1";1,03708221517443;"0";2,33333333333333;"0";"0";"0";"1"
2017-07-21;149,989992325381;149,682205;150,440224273602;148,880349868927;77,9438867388082;0;"1";"0";"0";"0";"0";0,918864097363083;"0";0,906151025170862;"0";2,66666666666667;"1";"1";"1";"NaN"
2017-07-24;150,579669803798;151,495071;152,440362814981;149,900337558816;90,5759211385798;1;"1";"1";"0";"0";"1";0,945140586797066;"1";0,96090108751942;"0";3;"0";"1";"0";"0"
2017-07-25;151,799888608148;152,142548;153,839877662123;151,799888608148;85,1503731012923;1;"1";"1";"1";"1";"1";1,17823082911639;"1";1,19305304647725;"0";2,66666666666667;"0";"0";"0";"0"
2017-07-26;153,349794498263;152,859726;153,929517921135;153,059932786827;90,3007939525834;1;"1";"0";"1";"1";"0";1,01779135156098;"0";0,987767584097859;"0";2;"0";"0";"0";"0"
2017-07-27;153,750230419278;149,971069;153,99028772606;147,299561876867;62,1552947582844;0;"0";"0";"1";"0";"0";0,973594925505237;"0";0,913705583756345;"1";1,66666666666667;"1";"1";"1";"1"
2017-07-28;149,890377485973;148,915207;150,230043610301;149,190127382154;47,1910551991705;0;"1";"0";"0";"0";"0";0,880250443699467;"0";0,913299232736573;"0";1,66666666666667;"0";"0";"0";"0"
2017-07-31;149,900347482938;148,148224;150,329661584069;148,130298393123;36,2915465765168;0;"0";"1";"0";"0";"1";0,957607688179911;"1";1,0280178057083;"1";1,83333333333333;"1";"1";"1";"1"
2017-08-01;149,100478856958;149,463058;150,220082148082;148,41018963921;47,052577826796;1;"1";"1";"1";"1";"1";1,0599959734246;"1";1,07916986933128;"0";1,83333333333333;"0";"0";"0";"0"
2017-08-02;159,279515418923;156,52533;159,749669143182;156,159766553709;74,1019167609418;1;"0";"0";"1";"1";"0";1,05016385177716;"0";1,01576723016905;"0";1,66666666666667;"0";"0";"0";"0"
2017-08-03;157,050262302964;154,961472;157,209636439394;155,02023424019;61,5409165498741;0;"0";"0";"1";"0";"0";0,995206861755802;"0";0,960399253428548;"1";2,66666666666667;"1";"1";"1";"1"
2017-08-04;156,070113888146;155,778259;157,399891860489;155,689608131265;68,101398178895;1;"1";"0";"0";"0";"0";0,865394402035623;"0";0,886292564280751;"0";2,33333333333333;"0";"0";"0";"0"
2017-08-07;157,060230833634;158,188797;158,919927878647;156,66976418037;87,462982367988;1;"1";"1";"0";"0";"1";0,921141374837873;"1";0,97760851610535;"0";2,16666666666667;"0";"0";"0";"NaN"
2017-08-08;158,600177281488;159,453827;161,830491839836;158,270472033627;83,6440967928884;1;"1";"1";"0";"1";"1";1,03646984527944;"1";1,08502433201726;"1";2,16666666666667;"1";"1";"1";"1"
2017-08-09;159,259591141961;160,429993;161,269697499183;159,110177884486;90,3619462525423;1;"1";"1";"1";"1";"1";1,09640583065832;"1";1,07240284807412;"0";2;"0";"0";"0";"0"
2017-08-10;159,9;155,320007;160;154,63;55,1956766949687;0;"0";"0";"1";"0";"0";1,03026468417168;"0";0,97586149492259;"1";2,16666666666667;"1";"1";"1";"0"
2017-08-11;156,6;157,479996;158,57;156,07;70,0604445075212;1;"1";"0";"0";"0";"0";0,883364189367892;"0";0,877792378449409;"0";1,16666666666667;"0";"0";"0";"1"
2017-08-14;159,32;159,850006;160,21;158,75;86,3705499587191;1;"1";"1";"0";"0";"1";0,962661057060216;"1";1,00678338986158;"1";1,5;"1";"1";"1";"NaN"
2017-08-15;160,66;161,600006;162,2;160,14;95,9733130325309;1;"1";"1";"0";"1";"1";0,994686503719447;"1";1,04532340623546;"1";2;"1";"1";"1";"0"
2017-08-16;161,94;160,949997;162,51;160,15;89,1513534658192;0;"0";"1";"1";"1";"1";1,13560841816552;"1";1,10306549398002;"1";2,16666666666667;"1";"0";"1";"1"
2017-08-17;160,52;157,860001;160,71;157,84;67,6627573566884;0;"0";"0";"1";"1";"0";1,06077261306533;"0";1,00462695199537;"0";2;"0";"0";"0";"0"
2017-08-18;157,86;157,5;159,5;156,72;64,4676072102915;0;"0";"0";"1";"0";"0";0,99288256227758;"0";0,955401549123522;"1";2;"1";"1";"1";"1"
2017-08-21;157,5;157,210007;157,89;155,11;32,7412055837563;0;"1";"0";"0";"0";"0";0,977031713323617;"0";0,984553051405419;"0";1,83333333333333;"0";"0";"0";"0"
2017-08-22;158,23;159,779999;160;158,02;65,3553172588834;1;"1";"1";"1";"1";"1";1,04693847584553;"1";1,06312127236581;"1";2,16666666666667;"1";"1";"1";"1"
2017-08-23;159,07;159,979996;160,47;158,88;67,8933502538072;1;"1";"1";"1";"1";"1";1,1226796191209;"1";1,09131281651734;"0";2;"0";"0";"0";"0"
2017-08-24;160,43;159,270004;160,74;158,55;58,8832994923859;0;"0";"0";"0";"0";"0";0,904843444227006;"0";0,877510675312352;"1";1,83333333333333;"1";"0";"1";"1"
2017-08-25;159,65;159,860001;160,56;159,27;66,3705710659901;1;"1";"0";"0";"0";"0";0,867326534693061;"0";0,879371515458692;"0";2,16666666666667;"0";"0";"0";"0"
2017-08-28;160,14;161,470001;162;159,93;86,8020431472082;1;"0";"1";"0";"1";"1";0,978640582892504;"1";1,06086015688396;"1";2,33333333333333;"1";"1";"1";"1"
2017-08-29;160,1;162,910004;163,12;160;97,5265488810363;1;"1";"1";"1";"1";"1";1,10479485912012;"1";1,13050075872534;"0";2,5;"0";"0";"0";"0"
2017-08-30;163,8;163,350006;163,89;162,61;93,8497266514809;1;"0";"0";"1";"1";"0";1,06369523424062;"0";1,00142891164563;"1";2,33333333333333;"1";"1";"1";"1"
2017-08-31;163,64;164;164,52;163,48;94,4739638682252;1;"1";"0";"0";"0";"0";0,939190213819946;"0";0,899685255427326;"1";3;"1";"1";"1";"1"
2017-09-01;164,8;164,050003;164,94;163,63;90,9461139369278;1;"0";"0";"0";"0";"0";0,90845247052922;"0";0,941349735770597;"0";2,66666666666667;"0";"0";"0";"0"
2017-09-05;163,75;162,080002;164,25;160,56;70,9054120040692;0;"0";"1";"1";"1";"1";1,09667511700468;"1";1,14023823603954;"0";2,5;"0";"1";"1";"0"
2017-09-06;162,71;161,910004;162,99;160,52;69,1760325534078;0;"0";"1";"1";"1";"1";1,1614663093415;"1";1,12231213872832;"0";2,16666666666667;"0";"1";"0";"1"
2017-09-07;162,09;161,259995;162,24;160,36;62,5635300101729;0;"0";"1";"1";"1";"1";1,22307204923968;"1";1,09872611464968;"1";3;"1";"1";"1";"1"
2017-09-08;160,86;158,630005;161,15;158,53;35,8087995930824;0;"0";"0";"0";"0";"0";0,955283658289688;"0";0,891986301369863;"0";2,66666666666667;"0";"0";"0";"0"
2017-09-11;160,5;161,5;162,05;159,89;50,2890173410404;1;"1";"1";"1";"1";"1";1,13677737772564;"1";1,097227645451;"1";2,33333333333333;"1";"1";"1";"1"
2017-09-12;162,61;160,860001;163,96;158,77;36,3494695787833;0;"0";"1";"1";"1";"1";1,14622245940383;"1";1,1293896713615;"1";2,83333333333333;"0";"1";"1";"0"
2017-09-13;159,87;159,649994;159,96;157,91;24,7509815078235;0;"0";"0";"1";"1";"0";1,05505941397889;"0";0,988589211618257;"0";2,83333333333333;"0";"0";"0";"0"
2017-09-14;158,99;158,279999;159,4;158,09;5,26314366998588;0;"0";"0";"0";"0";"0";0,950532014187045;"0";0,907988587731812;"1";3,5;"1";"1";"1";"0"
2017-09-15;158,47;159,880005;160,97;158;28,0228307254625;1;"1";"0";"0";"0";"0";0,821106725255083;"0";0,869250985545335;"1";3,16666666666667;"0";"0";"0";"1"
2017-09-18;160,11;158,669998;160,5;158;10,8107823613086;0;"0";"1";"0";"0";"1";0,941048285353825;"1";1,02384748700173;"0";3,33333333333333;"0";"0";"0";"0"
2017-09-19;159,51;158,729996;159,77;158,44;11,664238975818;1;"0";"0";"0";"0";"0";0,957656030503713;"1";1,01495923431407;"0";3;"0";"1";"1";"0"
2017-09-20;157,9;156,070007;158,26;153,83;20,1620792079207;0;"0";"1";"1";"0";"1";1,01771563705763;"1";1,00801314978426;"0";2,66666666666667;"0";"1";"0";"1"
2017-09-21;155,8;153,389999;155,8;152,75;5,25019688269064;0;"0";"1";"0";"0";"1";1,02629488733749;"1";1,00973402796819;"1";3,33333333333333;"1";"1";"1";"0"
2017-09-22;151,54;151,889999;152,27;150,56;9,71511322132934;0;"0";"0";"0";"0";"0";0,89967215870881;"0";0,911044903170887;"0";3;"0";"0";"0";"0"
2017-09-25;149,99;150,550003;151,83;149,16;9,3919121621622;0;"1";"1";"1";"1";"1";1,0460584216923;"1";1,05591200733272;"0";2,66666666666667;"0";"0";"0";"1"
